Signal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.1698443228308102,0.5110459985061152,0.8875073711428111,0.48696808844292905,0.2913866650258613,0.6627672373503074,0.1527815542566,0.8450201166054625,0.5746243508300534,0.4260671352922125,0.26395971869310786,0.5463840470782114,0.47546494553033036,0.851334923443254,0.8836070553869482,0.7959854954664365,0.9087026077717868,0.21152323970132936,0.5936040275122516,0.17266597898267222
0.0,0.884963495579037,0.5904066726652195,0.29202757783583555,0.8084473842347104,0.10388657101736398,0.3081202745114887,0.21705504970705292,0.6457251003186902,0.033925395671666525,0.6014326340962872,0.7588952765624083,0.9360535465456674,0.5494182118676889,0.14696204923511846,0.8386183627404857,0.3098161805293913,0.006666018904900817,0.8757095225373093,0.045713196651840815,0.26756260571642376
0.0,0.4599602477304833,0.2397672569814786,0.7038552230578409,0.6512870599727049,0.6554238158861007,0.15554164884615784,0.6537211606484341,0.32105964096037887,0.5368734473832837,0.2494877952356137,0.8293634830382076,0.46400439212401545,0.1596693814254342,0.455150286796577,0.3760340094801208,0.9114837758804296,0.9877361981696431,0.4576366370681221,0.02972121632424629,0.6348956448500316
0.0,0.8040164371973908,0.299140206563162,0.23937292480890282,0.3834329847047466,0.39774841827659935,0.7691070025083512,0.06183503181155936,0.8173685064985423,0.05659283425420658,0.9293554760221054,0.03041328508557395,0.70179191403636,0.47782039805117604,0.026624208712815012,0.4618655372617959,0.34700920388277745,0.9430648750597465,0.8434809703289198,0.05926750278365478,0.6121022340386264
0.0,0.09619292699306747,0.9666863742946404,0.9066639869523001,0.07127468790716396,0.8551694163556557,0.08581530749911392,0.30855545049749844,0.1915040210904212,0.3947211855834927,0.3503291319707065,0.07481639976486476,0.015521144757011718,0.6693863662641772,0.5180251795526839,0.3212818139793392,0.5235692452339968,0.36551728006951034,0.13382729355136225,0.05560411130060461,0.9692845384851165
0.0,0.08401331400395973,0.012977570092565394,0.5054609614198756,0.02416850793772629,0.9350189501560211,0.12376226730816764,0.668105618309999,0.8991450163432312,0.7767563356065742,0.46785776379173016,0.7573634688420487,0.5628064660298039,0.7107550661978117,0.11541787228867784,0.7328053367705432,0.4477684814071218,0.3279578368398992,0.8146441929525534,0.6252345253641539,0.5384911346477602
0.0,0.22718280501047017,0.8924441353493726,0.18790921285553708,0.3549397942808191,0.5514086118499071,0.16010436797993022,0.9693354413146288,0.358031707101924,0.8727705540632436,0.23041784007092947,0.5623874471607402,0.5903652933557357,0.10074037952239834,0.2802231660927901,0.822465265639485,0.7636191727344652,0.5717654632393554,0.25240118284033397,0.003335797047879674,0.7724073338430529
0.0,0.8262660311500665,0.5719171160015578,0.394727000084358,0.6090546855594212,0.7358325023310219,0.34291597699989784,0.5472190392986391,0.7837594835840841,0.16148030470338848,0.8721278968260944,0.2109852488833448,0.11590357058428058,0.12361773518641683,0.9175537905897923,0.16298697210645074,0.18666533975054833,0.38981800390491284,0.7393427892218972,0.9938557366714577,0.29375063859915274
0.0,0.771757805450389,0.3427628130766103,0.8727990719011697,0.4668268116470541,0.10422206061665595,0.5539514869590131,0.648332876695213,0.17275901195496346,0.5344320410032593,0.7002298680776837,0.22619016204697961,0.37078115483471497,0.11075585321128056,0.506783191015656,0.445826388154384,0.3962882057814612,0.18053763034997494,0.42022652647315517,0.357454731512159,0.1852204228687505
0.0,0.6322954442914631,0.779195078733315,0.5617608210012861,0.4372889328707047,0.840649679332779,0.07192768096179836,0.5568342248135908,0.26506003877156226,0.8566640976597052,0.43285500321507886,0.05358069012863931,0.6903452011427268,0.14560956312965134,0.1686396944334898,0.4139803162029264,0.2130733528151707,0.46894824762502585,0.619390213460365,0.6464191173569515,0.7748797422857776
0.0,0.2488932202465921,0.9909303422119281,0.9948051678442903,0.3143974611639454,0.8676012518808452,0.6031532850145954,0.25673943556577494,0.5933858851956867,0.39092546869360356,0.34108483573943105,0.8430317272897759,0.3306002766107379,0.8366088689448538,0.2170184050843219,0.9685406657710361,0.6975646230455623,0.32626006755234915,0.9408636047856395,0.17024548480368007,0.7802085107425566
0.0,0.6522586772599805,0.33722738262959917,0.5366291564145413,0.9777751750857779,0.12361325787335253,0.9102945400012402,0.21735810180871662,0.0755619943431417,0.2505816842106373,0.6328378269113246,0.17983234678804472,0.4082054142770407,0.4784601138812111,0.369342813830686,0.9053429850053581,0.5131898716586606,0.4189001540464363,0.4416556309504739,0.021764091608877933,0.17465510890250957
