Signal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.9484393527219936,0.7720274055008556,0.06412970322466438,0.45217245197830824,0.20916479031058377,0.5895608113972648,0.35103369601080414,0.2684417708100144,0.9521120278069732,0.7284527143687547,0.44894949411519525,0.00965765099730731,0.06550382742031535,0.07416429347171494,0.6859851962098978,0.0002540470568770381,0.009512635896995691,0.3603221853849051,0.03266925609313298,0.8644957153565401
0.0,0.179622551890813,0.1889391647985682,0.6458275382538882,0.18824570883560332,0.22993152596419952,0.2327226199945065,0.7412435087663474,0.494528711561653,0.3340683524233765,0.009531305015820668,0.4044666079814764,0.4035757168868227,0.6701765268604817,0.5362145414612012,0.8397923689676291,0.07484088104156483,0.5367585582418405,0.34604555229254885,0.784169964049764,0.605563868626993
0.0,0.9211705603794512,0.18058384618860968,0.3096502444175534,0.5447229567311491,0.23573636638408535,0.6918676495817708,0.8588323001309771,0.9143300558753923,0.7273440550745328,0.21318474516422015,0.6264890353126907,0.9163443738727961,0.5279256697235543,0.42778731204311005,0.29232580714316814,0.7299553954929331,0.9718428748627975,0.9744570569578584,0.19705866868143884,0.6883675166391552
0.0,0.658264695440361,0.9387429686575568,0.3123950690228323,0.6631693304955323,0.33259572836129947,0.5048062245179822,0.7526926265436675,0.6994502650984321,0.23040172306955442,0.8701290789242343,0.47562718245306923,0.4290288423142652,0.9631562049210979,0.510200616922478,0.5492711390221887,0.41167312818112434,0.34383194656909677,0.34809318844662396,0.2987994981829427,0.18899737216068968
1.0,0.4653014196624451,0.24405465586098465,0.44055325920552657,0.8208610412600185,0.3734374498200588,0.47435315485027635,0.4131833160620325,0.6335178154163491,0.7769278736859351,0.29406077955815846,0.3864385591256219,0.7547123510711646,0.49864339615361986,0.37526858246595707,0.8445784703481246,0.5735135182649101,0.8965855695612571,0.8477278695839852,0.5801398582126084,0.571259884292825
0.0,0.19610847372203077,0.42782188130165866,0.08806602113450424,0.03858001859663818,0.1946292987642122,0.02303881159920762,0.44289479278994526,0.8053196293675304,0.4007210586772728,0.944329599665391,0.8096020463489448,0.516512777584265,0.4883341691699895,0.28448001430387737,0.808006247429214,0.958399712195314,0.4590960289175642,0.43372927722482957,0.8666419211181725,0.711471952799069
0.0,0.615879063163329,0.9346018734755134,0.3593402095302479,0.4545563960779736,0.9933361351027353,0.8640095425006978,0.9729942756242078,0.5986118528087255,0.8540892397538119,0.24874573330453198,0.8747721659333455,0.3772752103596291,0.5836634044479065,0.19840173882826007,0.4161694358016358,0.011892415683759427,0.1659722648612426,0.47095032556761307,0.6274320726001649,0.8059339658519522
0.0,0.5113805936985827,0.8355665325292826,0.7316854965378456,0.1444362307719509,0.5002953466335712,0.8880054900249871,0.05979731449322645,0.26884266594498263,0.15852357687625918,0.3286664924688554,0.5701644133322703,0.9138161920709494,0.5314027655027351,0.14009658877392828,0.007321386945527419,0.7508296582406904,0.26962287666510165,0.5333525489349074,0.6332375156454872,0.73697265590325
0.0,0.3307393562024449,0.3870615462524224,0.8064243815779588,0.5441796513202041,0.45144086294988106,0.5178842778345238,0.7110754615809496,0.43316164722781947,0.254818340153958,0.15473095637909917,0.5945782919140375,0.5844818652600622,0.5423248997349501,0.7058743467658838,0.3434899639951745,0.7558239884154647,0.027665802602000245,0.6950902305340184,0.48183748504032353,0.4456900032774317
0.0,0.1399079785565731,0.5372313572705578,0.3375144065968443,0.14590636538462654,0.4348486536282641,0.7955540895741463,0.5591845162985742,0.9501625765747361,0.3578825549179845,0.430312573068107,0.056421667208020776,0.5232166461903951,0.6220610801360789,0.3768565538279498,0.36421155555433093,0.6294087557947725,0.6695028190227872,0.9904968581737259,0.8197764093907155,0.5211232911071347
0.0,0.23431033534433865,0.29574441044125255,0.5858646533252048,0.12978586654173663,0.9395923941246733,0.13428459562691186,0.9759533214494972,0.1643559649043531,0.7646769725506889,0.2599548571317011,0.46133402774459686,0.16646121858454122,0.5922988067282807,0.7636331941578606,0.24419169795588647,0.9345772309898855,0.38576875210220796,0.8229456637314597,0.24391279272998512,0.5539938935355117
0.0,0.30508431342895437,0.49985006426297973,0.17737810088159178,0.27222438390422854,0.8709752146396169,0.9057946167531362,0.4172952465318528,0.18560442107385,0.18422245793551484,0.2762471966536524,0.43901222192800726,0.9899133166744823,0.800872698570034,0.13620468084985693,0.43125067562215114,0.09797547972703646,0.13016512121753543,0.3141110707402194,0.24882379518382858,0.730403156114572
0.0,0.37277255366395623,0.9297550932936011,0.21263768279126938,0.03376825137366113,0.6413947473290277,0.3398785960275602,0.519788895601503,0.8595418658788755,0.01862657945102708,0.7956912279128239,0.7641035269796271,0.33151901668634487,0.09067670639797087,0.6558042991451346,0.607520798061393,0.40980912677005377,0.5529495529372642,0.1090887118671574,0.5285798799470907,0.10214616452679115
0.0,0.9393335535669861,0.40688877100065923,0.7007820317460791,0.6598070731398716,0.9276957981012223,0.6292331991725502,0.7537715909709832,0.14777903170615003,0.4948250854283407,0.5270235242448372,0.13563170306377936,0.5489303658063717,0.2174657804175293,0.680556159386371,0.359411665427378,0.8197054041348715,0.294924338731542,0.4518829517347328,0.7560954503620284,0.532154148773366
0.0,0.6634051709419925,0.4133495189581551,0.747335817947847,0.48820061102361034,0.2495492180745248,0.6341046649574329,0.7148812379864635,0.16172074540374703,0.8986757635528412,0.8340670194269271,0.8754025032071858,0.6909076880735047,0.5558503722625747,0.39912202853148027,0.9103442982875618,0.220698504068918,0.31298318576762174,0.27954535301256744,0.6159189497037316,0.33716135992976837
0.0,0.7646312970737685,0.30447738813153824,0.786710806975883,0.659544696934291,0.7590017050306872,0.46199943572619373,0.3762558474385801,0.08838618772893148,0.9464736186709034,0.914030133043585,0.46496334749667834,0.536982456083455,0.5032235542766961,0.22086385291318555,0.6672959752360529,0.18881673625128714,0.6909681531546427,0.5406478185332831,0.7070969093887253,0.5316094432619757
