Signal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.6275116365738114,0.03717687766430866,0.9230109115214616,0.6506946271847559,0.9292339229302972,0.5104167795107748,0.9449047233387844,0.5139868285728364,0.5508629697394277,0.12878400805373924,0.7598268379561206,0.3482513544410307,0.011071610714657343,0.15027969659199536,0.6822508137685155,0.17350419430686825,0.725610013526297,0.6714285380851917,0.834284154887697,0.058137382472165156
0.0,0.39839275705447663,0.6786373336142171,0.8896607552047129,0.9366711533518438,0.8066517453213863,0.8335706479500331,0.319881012738647,0.7604456468343184,0.8942960685300253,0.6494226288945536,0.44403429602063016,0.7128435193623598,0.7261713313640696,0.36260285657606606,0.06972269645903251,0.8452589356308867,0.8582482759152221,0.2300391363107629,0.7231070337180538,0.3551639522455925
0.0,0.03620865730227585,0.849303535521483,0.11202092051241674,0.9311420823720213,0.08076715740533347,0.7551782281266792,0.5449807397415062,0.6413620556865608,0.5594450073701752,0.7501184438589189,0.3761098750734163,0.6423518239717849,0.7375256725071965,0.9622594540402228,0.866835900460196,0.6689643821101546,0.7110231417582589,0.08619746606899292,0.9172770540662946,0.05901302898671279
0.0,0.838993700786902,0.1370696744870793,0.1924774741283567,0.2232050805391137,0.9436782557228719,0.12554801009045813,0.8692741733512408,0.36715942645725563,0.9751098249109642,0.013734417423762801,0.9772102631479965,0.42494239162516234,0.03353315311143479,0.27672607172039076,0.3322197991671795,0.7353742547522465,0.11718040663763696,0.8824663880498379,0.9440299814539936,0.2098243507906017
0.0,0.7857630553863771,0.6777132420368558,0.14009421293109292,0.2841070069444598,0.5281584241385228,0.6131999830570316,0.5351077992969243,0.004814487354249941,0.7937533379137648,0.3223816112260476,0.608798189194517,0.5974964432875737,0.9249914374222857,0.3261285246227601,0.21095906764728567,0.6474034158438775,0.4149829620158356,0.5487460837934481,0.15059068768470119,0.9006468782767983
0.0,0.7893073201108625,0.4701472951986835,0.14401408947124827,0.8891261355690661,0.8417857955499547,0.5441244869673288,0.20986205722688667,0.1033133953853761,0.22406720010007297,0.21055487029059028,0.6200333063057573,0.5749265711935342,0.8480664840303405,0.8232849841778437,0.15362542994403072,0.015866581436629557,0.9806758929268647,0.9004393502689121,0.4942822682286244,0.4393515737947604
0.0,0.22390375774887894,0.6434175886411794,0.5082094941409001,0.4940835751188313,0.8606296647560452,0.8102796062531992,0.6819872543058481,0.4988610912705723,0.4391199981368662,0.921056594948685,0.0902390020901831,0.1578049384857091,0.11912310102395052,0.7108409711893172,0.28931454808166257,0.667261619035859,0.6881712184217821,0.30242770810590436,0.37897296250682777,0.027789526929405506
0.0,0.8932445379928435,0.893581411141238,0.7990324514789019,0.061804850388714305,0.9627885643298396,0.7139687134914361,0.7875235204200935,0.619976666301115,0.7439296699935871,0.1589453842878229,0.4986967119685354,0.0172045005500715,0.7405854166545937,0.4800516813269783,0.45192065532743486,0.34119714060025697,0.4353400961273106,0.790647872072517,0.5746010438922883,0.9589721318039256
0.0,0.4815600080855662,0.957788106453552,0.013285934639953867,0.6692062174686403,0.9757012779595511,0.2233692616138091,0.6644450031835919,0.13876810147612295,0.543224230157484,0.16868777469010066,0.43726225000813435,0.40863352267689756,0.9493903984347075,0.23636521974300695,0.16385906508178583,0.8940149100922392,0.16981356027800087,0.550225505044868,0.37371891517194633,0.23833562181086554
1.0,0.1554506552673368,0.5035771469948511,0.9024330668865784,0.5261251180106831,0.5614367865617804,0.5541592259481043,0.9680724988397799,0.37591267782244114,0.17117773276256865,0.4942865700660454,0.4315743862102989,0.9673228831622811,0.2719496018197074,0.30616628848153254,0.38166122754419035,0.5386796465507032,0.25221326865558147,0.32504509646895013,0.5327472514632516,0.8817462837549922
0.0,0.5318759280244566,0.21266421624569742,0.5189553651938306,0.41545656719766344,0.38279408945532445,0.8558817747707073,0.7109817359648173,0.42131228972835866,0.37950329537383154,0.20505212528662575,0.6587733027216548,0.42139929016933797,0.9241835516062692,0.7383056441018174,0.6688454587125383,0.8112095593678956,0.9603785287489492,0.20266199320939426,0.42832345700755625,0.4746744703733009
0.0,0.09938276450919303,0.009998448032882412,0.321264765466143,0.12271662511018888,0.7318184175608258,0.29385651204078167,0.38406448634498924,0.47046888112655516,0.6695810582365691,0.3470566352006368,0.7113085737036494,0.6957232896627191,0.24985756882112042,0.029863171312177972,0.16686766484889848,0.10462598344651974,0.04148478473767747,0.11853444001850111,0.5305621260291892,0.5544251925345397
0.0,0.8412879919980885,0.2054175988313428,0.2885986705873568,0.26665778099111015,0.4186269251961593,0.9320670076081866,0.7704107490682913,0.1325246447128705,0.4835731131770371,0.48653126164491245,0.24174809386213725,0.44181334527839433,0.07962950739884589,0.40244685921066625,0.38702197999116994,0.6817791803976302,0.5679184735327238,0.9255449135166472,0.9070491155756013,0.9258144319481889
0.0,0.2440933324838328,0.5692339041259216,0.6985097021690707,0.19569374384402805,0.14555776954561495,0.6646081018637297,0.5159100645669237,0.912238791760745,0.1496596594893339,0.10845337442803415,0.7008932276190617,0.9664358493206885,0.533650869213935,0.9464119332025178,0.8545757113414904,0.5273661875819033,0.5120795628577934,0.4251012247399383,0.026985061734639104,0.9649706399763152
0.0,0.3285055810116606,0.6612087099447271,0.1970114396342434,0.4505596855090632,0.29760079660617045,0.19532926325037603,0.5380816487606591,0.32724805205202945,0.8352337047805849,0.9371489102918263,0.6041066244573979,0.3278062059601363,0.12494794411902888,0.810412774913718,0.3995956769310257,0.6027611380240516,0.675944751476096,0.9337161928026558,0.3458823243380823,0.8910307831181002
0.0,0.3547428623102884,0.30522759215056117,0.1392871557054095,0.6761341447687081,0.9694288542449382,0.4135595978576161,0.027611071292792277,0.7196974767661587,0.022845314300046993,0.6894070710896629,0.15037469588525776,0.5557425074869722,0.08841446195934322,0.7730547138435441,0.40803504526190704,0.4670428019544721,0.17544512571315707,0.5270169612953036,0.32827219543468933,0.29410774849177546
0.0,0.6597756438958805,0.0072612989302336395,0.9535384788669818,0.3290136217698758,0.8335548299844053,0.04825282911782458,0.36048535867176357,0.2402759436731059,0.30526717582762597,0.4448592965193524,0.5585116094713946,0.40702685481340084,0.6165385177015985,0.7396750293766147,0.4210575097582103,0.06837809784003157,0.7068247718083397,0.35183842977058755,0.5524731456657678,0.8628684943623299
0.0,0.04941980884265773,0.4300949725643676,0.6225146726339301,0.21869382729544962,0.43249628231829484,0.2760436378359362,0.283125368775449,0.4008789456660975,0.520060801339306,0.2822097193089397,0.9031345492682493,0.9112621615670913,0.8010427421975146,0.6541023166204828,0.2775123300033612,0.23551832549341734,0.22588811474462356,0.7012751886985632,0.808941632480497,0.11100734963717296
0.0,0.8521082759939151,0.3841022916261052,0.3138034327721151,0.78170076198369,0.952568546402224,0.07026881095427562,0.8753682322320316,0.5414763502116463,0.23898807631541918,0.2922714211059355,0.12244480321014861,0.4888737500707475,0.4579134999384622,0.637534435891521,0.33918152176936944,0.05430258227230966,0.48197948951447145,0.43045687375240627,0.21373449498734554,0.8603542828752386
0.0,0.6339592376290911,0.8327029182289477,0.38667930657347405,0.36007343050924245,0.8184899721439242,0.9924615719601357,0.545183971341476,0.5227106994372542,0.8930525664098455,0.9678722556564275,0.25334629254699736,0.5290565240535735,0.16599565048054243,0.36629863463579393,0.7791720398733287,0.038185541197460315,0.2872126025959161,0.5788716328048152,0.40597934508536504,0.8011415558419089
